date_time	source_currency	source_amount	target_currency	target_amount	platform
2021/10/22 13:19:53	MNDE	2.946836861	MSOL	0.009087468	solana
2021/10/22 13:20:10	MSOL	0.009087468	SOETH	0.000462	solana
2021/10/22 13:20:35	SOETH	0.000235	MSOL	0.004580888	solana
2021/10/22 14:50:09	USDC	7.309885	SOBTC	0.000118	solana
2021/10/22 15:00:12	MNDE	5.607676282	MSOL	0.01713191	solana
2021/10/22 15:00:31	MSOL	0.008581899	SOETH	0.00045	solana
2021/10/22 16:40:40	MNDE	5.55063848	SOETH	0.000893	solana
2021/10/22 16:41:35	MSOL	30.0	SOETH	1.584367	solana
2021/10/22 16:41:50	MSOL	31.0	SOETH	1.635407	solana
2021/10/22 16:42:01	MSOL	32.0	SOETH	1.6865	solana
2021/10/22 16:42:16	MSOL	30.211320647	SOETH	1.594267	solana
2021/10/22 16:42:28	MSOL	30.211320648	SOETH	1.594054	solana
2021/10/22 16:52:46	SOETH	2.069999	TUETH	2.035316	solana
2021/10/22 17:56:38	USDC	4.70861	SOBTC	0.000077	solana
2021/10/22 20:37:12	USDC	4.115015	SOBTC	0.000067	solana
2021/10/23 05:25:48	USDC	13.769708	SOBTC	0.000225	solana
2021/10/23 10:57:27	USDC	11.483079	SOBTC	0.000189	solana
2021/10/23 13:15:34	USDC	3.524601	SOBTC	0.000057	solana
2021/10/23 14:26:00	SOBTC	0.000615	TUBTC	0.000614	solana
2021/10/23 17:41:21	TUBTC	0.512585	SOBTC	0.513257	solana
2021/10/23 17:43:38	SOBTC	0.513256	TUBTC	0.512584	solana
2021/10/23 18:12:26	USDC	7.455885	SOBTC	0.000121	solana
2021/10/24 08:32:17	USDC	26.164112	SOBTC	0.00043	solana
2021/10/24 09:12:57	USDC	6.090917	SOBTC	0.000099	solana
2021/10/24 10:58:56	USDC	3.655354	USDT	3.651928	solana
2021/10/24 10:59:29	USDT	4.317727	SOBTC	0.00007	solana
2021/10/24 13:51:53	USDC	5.869123	SOBTC	0.000096	solana
2021/10/24 15:33:53	USDC	3.455808	SOBTC	0.000057	solana
2021/10/24 21:07:43	USDC	11.195343	SOBTC	0.000182	solana
2021/10/25 06:49:22	USDC	18.017331	SOBTC	0.00029	solana
2021/10/25 09:01:00	USDC	4.109483	SOBTC	0.000065	solana
2021/10/25 11:00:48	USDC	3.741901	SOBTC	0.000059	solana
2021/10/25 15:18:27	USDC	9.924186	SOBTC	0.000156	solana
2021/10/25 17:37:25	USDC	5.461614	SOBTC	0.000086	solana
2021/10/25 19:43:22	USDC	5.136013	SOBTC	0.000081	solana
2021/10/26 06:47:09	USDC	25.710701	SOBTC	0.00041	solana
2021/10/26 09:07:34	USDC	5.271074	SOBTC	0.000083	solana
2021/10/26 12:16:53	USDC	7.27673	RENBTC	0.00011532	solana
